dataset_accession,gene_id,probe_id,probe_variance,gene_symbol,gene_symbol_raw,gene_title,probes_per_gene
GSE63061,64773,ILMN_1676302,0.0216246065571506,PCED1A,PCED1A,PC-esterase domain containing 1A,1
GSE63061,64776,ILMN_2128967,0.0598438940730169,C11orf1,C11orf1,chromosome 11 open reading frame 1,1
GSE63061,64777,ILMN_1737847,0.00933708059649392,RMND5B,RMND5B,required for meiotic nuclear division 5 homolog B,1
GSE63061,64778,ILMN_3178302,0.0654920778369137,FNDC3B,FNDC3B,fibronectin type III domain containing 3B,2
GSE63061,64779,ILMN_1797046,0.00230462028769723,MTHFSD,MTHFSD,methenyltetrahydrofolate synthetase domain containing,1
GSE63061,6478,ILMN_1801313,0.20631051957206,SIAH2,SIAH2,siah E3 ubiquitin protein ligase 2,1
GSE63061,64780,ILMN_1807972,0.0694244430648899,MICAL1,MICAL1,"microtubule associated monooxygenase, calponin and LIM domain containing 1",1
GSE63061,64781,ILMN_1767475,0.0357731226654262,CERK,CERK,ceramide kinase,2
GSE63061,64782,ILMN_1814282,0.019904759924956,AEN,AEN,apoptosis enhancing nuclease,2
GSE63061,64783,ILMN_1666739,0.0416467924767518,RBM15,RBM15,RNA binding motif protein 15,1
GSE63061,64784,ILMN_3260715,0.0390267896180632,CRTC3,CRTC3,CREB regulated transcription coactivator 3,1
GSE63061,64785,ILMN_1754272,0.00370989269879236,GINS3,GINS3,GINS complex subunit 3,1
GSE63061,64786,ILMN_1803941,0.0690869059209469,TBC1D15,TBC1D15,TBC1 domain family member 15,1
GSE63061,64787,ILMN_1691047,0.00586552292037634,EPS8L2,EPS8L2,EPS8 like 2,3
GSE63061,64788,ILMN_1668249,0.000671142868946045,LMF1,LMF1,lipase maturation factor 1,1
GSE63061,64789,ILMN_2117569,0.0635374721440124,EXO5,EXO5,exonuclease 5,3
GSE63061,64793,ILMN_1812489,0.00840592301601713,CEP85,CEP85,centrosomal protein 85,1
GSE63061,64794,ILMN_1781721,0.00456228173416669,DDX31,DDX31,DEAD-box helicase 31,3
GSE63061,64795,ILMN_1714093,0.00615953090017129,RMND5A,RMND5A,required for meiotic nuclear division 5 homolog A,1
GSE63061,64798,ILMN_1756685,0.00122353639567747,DEPTOR,DEPTOR,DEP domain containing MTOR-interacting protein,1
GSE63061,648,ILMN_1700915,0.104261070650575,BMI1,BMI1,"BMI1 proto-oncogene, polycomb ring finger",1
GSE63061,6480,ILMN_1756501,0.0692798485444228,ST6GAL1,ST6GAL1,"ST6 beta-galactoside alpha-2,6-sialyltransferase 1",3
GSE63061,64800,ILMN_1669465,0.0031253674041732,EFCAB6,EFCAB6,EF-hand calcium binding domain 6,2
GSE63061,64801,ILMN_1800935,0.0286574894133245,ARV1,ARV1,"ARV1 homolog, fatty acid homeostasis modulator",1
GSE63061,64802,ILMN_1692413,0.00832200966728218,NMNAT1,NMNAT1,nicotinamide nucleotide adenylyltransferase 1,1
GSE63061,64805,ILMN_2320164,0.00668747176709932,P2RY12,P2RY12,purinergic receptor P2Y12,1
GSE63061,64806,ILMN_1720243,0.0146305333623576,IL25,IL25,interleukin 25,1
GSE63061,6482,ILMN_1683313,0.0563409252569277,ST3GAL1,ST3GAL1,"ST3 beta-galactoside alpha-2,3-sialyltransferase 1",3
GSE63061,6483,ILMN_1714165,0.0267958380977058,ST3GAL2,ST3GAL2,"ST3 beta-galactoside alpha-2,3-sialyltransferase 2",1
GSE63061,64834,ILMN_1798123,0.0137913974882712,ELOVL1,ELOVL1,ELOVL fatty acid elongase 1,1
GSE63061,64837,ILMN_1653470,0.000690260684478753,KLC2,KLC2,kinesin light chain 2,1
GSE63061,64838,ILMN_1663032,0.00297771786355412,FNDC4,FNDC4,fibronectin type III domain containing 4,1
GSE63061,6484,ILMN_2204545,0.028713643725697,ST3GAL4,ST3GAL4,"ST3 beta-galactoside alpha-2,3-sialyltransferase 4",1
GSE63061,64840,ILMN_2337058,0.00772254319996976,PORCN,PORCN,porcupine homolog (Drosophila),2
GSE63061,64841,ILMN_1686235,0.0410511961491599,GNPNAT1,GNPNAT1,glucosamine-phosphate N-acetyltransferase 1,1
GSE63061,64843,ILMN_1731086,0.00893305549567855,ISL2,ISL2,ISL LIM homeobox 2,1
GSE63061,64844,ILMN_1717337,0.171634715056448,MARCH7,MARCH7,membrane associated ring-CH-type finger 7,1
GSE63061,64847,ILMN_1687247,0.0600816871226037,SPATA20,SPATA20,spermatogenesis associated 20,1
GSE63061,64848,ILMN_1725760,0.00625878500345478,YTHDC2,YTHDC2,YTH domain containing 2,1
GSE63061,64849,ILMN_1658519,0.054607774508246,SLC13A3,SLC13A3,solute carrier family 13 member 3,1
GSE63061,64850,ILMN_1757807,0.00159612990973015,ETNPPL,ETNPPL,ethanolamine-phosphate phospho-lyase,1
GSE63061,64852,ILMN_1786108,0.0144175576663716,TUT1,TUT1,"terminal uridylyl transferase 1, U6 snRNA-specific",1
GSE63061,64853,ILMN_3240117,0.0711386721247713,AIDA,AIDA,"axin interactor, dorsalization associated",1
GSE63061,64854,ILMN_1724410,0.0030902544746951,USP46,USP46,ubiquitin specific peptidase 46,2
GSE63061,64855,ILMN_1661755,0.0578269253422648,FAM129B,FAM129B,family with sequence similarity 129 member B,2
GSE63061,64856,ILMN_1660554,0.00260506103094559,VWA1,VWA1,von Willebrand factor A domain containing 1,1
GSE63061,64857,ILMN_1657836,0.00161024540694767,PLEKHG2,PLEKHG2,pleckstrin homology and RhoGEF domain containing G2,1
GSE63061,64859,ILMN_1785852,0.0987103009721443,NABP1,NABP1,nucleic acid binding protein 1,1
GSE63061,64860,ILMN_1741156,0.00799319601594793,ARMCX5,ARMCX5,"armadillo repeat containing, X-linked 5",1
GSE63061,64863,ILMN_1738173,0.0118028992345614,METTL4,METTL4,methyltransferase like 4,1
GSE63061,64864,ILMN_3245625,0.0724548307981277,RFX7,RFX7,regulatory factor X7,2
GSE63061,64866,ILMN_1724941,0.00351609774666386,CDCP1,CDCP1,CUB domain containing protein 1,3
GSE63061,6487,ILMN_1699472,0.00877526985550392,ST3GAL3,ST3GAL3,"ST3 beta-galactoside alpha-2,3-sialyltransferase 3",2
GSE63061,648740,ILMN_3236904,0.00431113993742615,ACTG1P4,ACTG1P4,actin gamma 1 pseudogene 4,1
GSE63061,648809,ILMN_3275422,0.00357888075366442,EFTUD1P1,EFTUD1P1,elongation factor Tu GTP binding domain containing 1 pseudogene 1,1
GSE63061,6489,ILMN_1664859,0.00372602449066128,ST8SIA1,ST8SIA1,"ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 1",2
GSE63061,64895,ILMN_1786275,0.00457814235840264,PAPOLG,PAPOLG,poly(A) polymerase gamma,1
GSE63061,64897,ILMN_1737818,0.0139228008041525,C12orf43,C12orf43,chromosome 12 open reading frame 43,2
GSE63061,648987,ILMN_1778456,0.00302680132575103,LOC648987,LOC648987,uncharacterized LOC648987,1
GSE63061,649,ILMN_1800412,0.00515016854991036,BMP1,BMP1,bone morphogenetic protein 1,1
GSE63061,6491,ILMN_2413650,0.00291233704013555,STIL,STIL,SCL/TAL1 interrupting locus,1
GSE63061,64919,ILMN_1665761,0.0837198131076903,BCL11B,BCL11B,B-cell CLL/lymphoma 11B,2
GSE63061,6492,ILMN_1696279,0.00285807937286425,SIM1,SIM1,single-minded family bHLH transcription factor 1,1
GSE63061,64921,ILMN_2139035,0.00907312140858341,CASD1,CASD1,CAS1 domain containing 1,1
GSE63061,64924,ILMN_1664153,0.0212288886948968,SLC30A5,SLC30A5,solute carrier family 30 member 5,4
GSE63061,64925,ILMN_1768433,0.0194445919174579,CCDC71,CCDC71,coiled-coil domain containing 71,1
GSE63061,64926,ILMN_1795089,0.106659766476484,RASAL3,RASAL3,RAS protein activator like 3,2
GSE63061,64928,ILMN_2072603,0.0305611902730767,MRPL14,MRPL14,mitochondrial ribosomal protein L14,1
GSE63061,6493,ILMN_1700448,0.0168452781307533,SIM2,SIM2,single-minded family bHLH transcription factor 2,1
GSE63061,649324,ILMN_1871229,0.00340500649633813,PRAMEF34P,PRAMEF34P,"PRAME family member 34, pseudogene",1
GSE63061,649330,ILMN_3244579,0.00925082903702561,HNRNPCL3,HNRNPCL3,heterogeneous nuclear ribonucleoprotein C-like 3,1
GSE63061,649395,ILMN_3279996,0.00239606580822613,YWHAEP1,YWHAEP1,tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein epsilon pseudogene 1,1
GSE63061,6494,ILMN_1682930,0.0963024223382294,SIPA1,SIPA1,signal-induced proliferation-associated 1,2
GSE63061,64943,ILMN_1708743,0.00329633107149809,NT5DC2,NT5DC2,5'-nucleotidase domain containing 2,1
GSE63061,649446,ILMN_3307940,0.0115520266077723,DLGAP1-AS1,DLGAP1-AS1,DLGAP1 antisense RNA 1,1
GSE63061,64946,ILMN_1693221,0.00260330746244414,CENPH,CENPH,centromere protein H,2
GSE63061,64949,ILMN_1676026,0.02397161250791,MRPS26,MRPS26,mitochondrial ribosomal protein S26,1
GSE63061,64951,ILMN_1802553,0.0293863364850068,MRPS24,MRPS24,mitochondrial ribosomal protein S24,1
GSE63061,6496,ILMN_1799076,0.000651508533120671,SIX3,SIX3,SIX homeobox 3,1
GSE63061,64960,ILMN_1680703,0.0256346538084611,MRPS15,MRPS15,mitochondrial ribosomal protein S15,1
GSE63061,64963,ILMN_2405915,0.0178281437400678,MRPS11,MRPS11,mitochondrial ribosomal protein S11,2
GSE63061,64965,ILMN_1813207,0.0201968838520861,MRPS9,MRPS9,mitochondrial ribosomal protein S9,1
GSE63061,64968,ILMN_1723874,0.0479136361824004,MRPS6,MRPS6,mitochondrial ribosomal protein S6,1
GSE63061,64969,ILMN_1760441,0.0127586509126771,MRPS5,MRPS5,mitochondrial ribosomal protein S5,1
GSE63061,6497,ILMN_1710598,0.011089957602614,SKI,SKI,SKI proto-oncogene,1
GSE63061,64975,ILMN_1705464,0.0292822185477985,MRPL41,MRPL41,mitochondrial ribosomal protein L41,1
GSE63061,64976,ILMN_1687403,0.00243120710124077,MRPL40,MRPL40,mitochondrial ribosomal protein L40,1
GSE63061,64978,ILMN_1719656,0.02719325932583,MRPL38,MRPL38,mitochondrial ribosomal protein L38,1
GSE63061,64979,ILMN_1800197,0.0500054883057101,MRPL36,MRPL36,mitochondrial ribosomal protein L36,1
GSE63061,6498,ILMN_1736834,0.00080165251169628,SKIL,SKIL,SKI-like proto-oncogene,1
GSE63061,64981,ILMN_1783681,0.0328249173231427,MRPL34,MRPL34,mitochondrial ribosomal protein L34,1
GSE63061,64983,ILMN_1749432,0.0864113086530995,MRPL32,MRPL32,mitochondrial ribosomal protein L32,1
GSE63061,6499,ILMN_1666512,0.0423974910918444,SKIV2L,SKIV2L,Ski2 like RNA helicase,1
GSE63061,649946,ILMN_2181241,0.0689023201700812,RPL23AP64,RPL23AP64,ribosomal protein L23a pseudogene 64,2
GSE63061,650,ILMN_1722718,0.000981160616599428,BMP2,BMP2,bone morphogenetic protein 2,1
GSE63061,6500,ILMN_1711766,0.0257785673718977,SKP1,SKP1,S-phase kinase-associated protein 1,2
GSE63061,65003,ILMN_2316540,0.039604488158951,MRPL11,MRPL11,mitochondrial ribosomal protein L11,3
GSE63061,65005,ILMN_1773716,0.0101259426726307,MRPL9,MRPL9,mitochondrial ribosomal protein L9,1
GSE63061,65008,ILMN_2076658,0.0380546889239088,MRPL1,MRPL1,mitochondrial ribosomal protein L1,1
GSE63061,65009,ILMN_2305225,0.00109708326022458,NDRG4,NDRG4,NDRG family member 4,1
GSE63061,65010,ILMN_1785252,0.0363407653532203,SLC26A6,SLC26A6,solute carrier family 26 member 6,3
GSE63061,65012,ILMN_1755016,0.00292891560184239,SLC26A10,SLC26A10,solute carrier family 26 member 10,1
GSE63061,65018,ILMN_1666924,0.101764115555877,PINK1,PINK1,PTEN induced putative kinase 1,1
GSE63061,6502,ILMN_1665538,0.0245282074903551,SKP2,SKP2,"S-phase kinase-associated protein 2, E3 ubiquitin protein ligase",2
GSE63061,650293,ILMN_1685813,0.0179475197922563,LOC650293,LOC650293,seven transmembrane helix receptor,1
GSE63061,6503,ILMN_1667371,0.0768339161166604,SLA,SLA,Src-like-adaptor,3
GSE63061,6504,ILMN_1770768,0.0294082238933572,SLAMF1,SLAMF1,signaling lymphocytic activation molecule family member 1,1
GSE63061,65056,ILMN_1711792,0.100976294372376,GPBP1,GPBP1,GC-rich promoter binding protein 1,2
GSE63061,65057,ILMN_1716480,0.0240385769304147,ACD,ACD,adrenocortical dysplasia homolog,1
GSE63061,65059,ILMN_1783846,0.00195809995873735,RAPH1,RAPH1,Ras association (RalGDS/AF-6) and pleckstrin homology domains 1,2
GSE63061,6506,ILMN_1785380,0.00256854063063894,SLC1A2,SLC1A2,solute carrier family 1 member 2,1
GSE63061,65062,ILMN_1800958,0.00267322769552917,TMEM237,TMEM237,transmembrane protein 237,1
GSE63061,65078,ILMN_1737484,0.00410550861040265,RTN4R,RTN4R,reticulon 4 receptor,1
GSE63061,6508,ILMN_1810346,0.000496025798024839,SLC4A3,SLC4A3,solute carrier family 4 member 3,1
GSE63061,65080,ILMN_1671452,0.0147388554462836,MRPL44,MRPL44,mitochondrial ribosomal protein L44,1
GSE63061,65082,ILMN_1662316,0.0112115358299061,VPS33A,VPS33A,"VPS33A, CORVET/HOPS core subunit",1
GSE63061,65083,ILMN_2320250,0.0281724511748082,NOL6,NOL6,nucleolar protein 6,2
GSE63061,65084,ILMN_1700202,0.00787528030072597,TMEM135,TMEM135,transmembrane protein 135,1
GSE63061,6509,ILMN_1656904,0.00234622194730686,SLC1A4,SLC1A4,solute carrier family 1 member 4,1
GSE63061,65094,ILMN_1692896,0.00909897826585348,JMJD4,JMJD4,jumonji domain containing 4,1
GSE63061,65095,ILMN_2347748,0.0203548971887051,KRI1,KRI1,KRI1 homolog,2
GSE63061,651,ILMN_1682661,0.00290995918333904,BMP3,BMP3,bone morphogenetic protein 3,1
GSE63061,6510,ILMN_1707720,0.107887662576867,SLC1A5,SLC1A5,solute carrier family 1 member 5,1
GSE63061,65108,ILMN_1714433,0.0455922839197544,MARCKSL1,MARCKSL1,MARCKS like 1,1
GSE63061,65109,ILMN_1798163,0.0264193747085346,UPF3B,UPF3B,UPF3 regulator of nonsense transcripts homolog B (yeast),2
GSE63061,6511,ILMN_2171471,0.00047849653363324,SLC1A6,SLC1A6,solute carrier family 1 member 6,1
GSE63061,65110,ILMN_1705515,0.0337780213514828,UPF3A,UPF3A,UPF3 regulator of nonsense transcripts homolog A (yeast),2
GSE63061,65117,ILMN_2358277,0.0559343286001202,RSRC2,RSRC2,arginine and serine rich coiled-coil 2,2
GSE63061,6512,ILMN_1704629,0.0198878637701087,SLC1A7,SLC1A7,solute carrier family 1 member 7,1
GSE63061,65121,ILMN_1709731,0.000695952126985568,PRAMEF1,PRAMEF1,PRAME family member 1,1
GSE63061,65123,ILMN_1756086,0.0523366600193195,INTS3,INTS3,integrator complex subunit 3,1
GSE63061,65124,ILMN_1724040,0.0146285405179088,SOWAHC,SOWAHC,sosondowah ankyrin repeat domain family member C,1
GSE63061,65125,ILMN_1876924,0.0900550784394691,WNK1,WNK1,WNK lysine deficient protein kinase 1,3
GSE63061,6513,ILMN_1659027,0.0493035258440652,SLC2A1,SLC2A1,solute carrier family 2 member 1,1
GSE63061,6515,ILMN_1775708,0.160929647378902,SLC2A3,SLC2A3,solute carrier family 2 member 3,1
GSE63061,6518,ILMN_1671337,0.0202720454091043,SLC2A5,SLC2A5,solute carrier family 2 member 5,1
GSE63061,6520,ILMN_1726456,0.0339238998474201,SLC3A2,SLC3A2,solute carrier family 3 member 2,2
GSE63061,6521,ILMN_1772809,0.75324892593354,SLC4A1,SLC4A1,solute carrier family 4 member 1 (Diego blood group),1
GSE63061,65217,ILMN_1776685,0.00536246307437244,PCDH15,PCDH15,protocadherin related 15,2
GSE63061,6522,ILMN_2078389,0.0159957574869973,SLC4A2,SLC4A2,solute carrier family 4 member 2,1
GSE63061,65220,ILMN_1758963,0.0946345474392526,NADK,NADK,NAD kinase,1
GSE63061,6523,ILMN_1681526,0.00139843510936284,SLC5A1,SLC5A1,solute carrier family 5 member 1,1
GSE63061,65243,ILMN_2048388,0.00204660944395577,ZFP69B,ZFP69B,ZFP69 zinc finger protein B,1
GSE63061,65244,ILMN_2203463,0.00613648500795003,SPATS2,SPATS2,spermatogenesis associated serine rich 2,2
GSE63061,65249,ILMN_1735231,0.0566098562025169,ZSWIM4,ZSWIM4,zinc finger SWIM-type containing 4,2
GSE63061,6525,ILMN_1785618,0.00171276016415334,SMTN,SMTN,smoothelin,3
GSE63061,65251,ILMN_1699249,0.0011826739098072,ZNF649,ZNF649,zinc finger protein 649,1
GSE63061,65258,ILMN_1776515,0.0798902959391526,MPPE1,MPPE1,metallophosphoesterase 1,1
GSE63061,6526,ILMN_1787813,0.0130484769383494,SLC5A3,SLC5A3,solute carrier family 5 member 3,2
GSE63061,65260,ILMN_1757415,0.00448638743377588,COA7,COA7,cytochrome c oxidase assembly factor 7 (putative),1
GSE63061,65263,ILMN_1686387,0.00128523058832907,PYCRL,PYCRL,pyrroline-5-carboxylate reductase-like,1
GSE63061,65264,ILMN_1783771,0.0249144076532771,UBE2Z,UBE2Z,ubiquitin conjugating enzyme E2 Z,4
GSE63061,65265,ILMN_2098325,0.016409876542474,C8orf33,C8orf33,chromosome 8 open reading frame 33,2
GSE63061,65267,ILMN_2394552,0.00412682269576078,WNK3,WNK3,WNK lysine deficient protein kinase 3,1
GSE63061,6529,ILMN_1744191,0.00382547630393314,SLC6A1,SLC6A1,solute carrier family 6 member 1,2
GSE63061,652965,ILMN_3235264,0.000808875601932607,SNORA48,SNORA48,"small nucleolar RNA, H/ACA box 48",1
GSE63061,652966,ILMN_3238955,0.00219830158543413,SNORD10,SNORD10,"small nucleolar RNA, C/D box 10",1
GSE63061,652968,ILMN_2098418,0.190990662015248,GATSL3,GATSL3,GATS protein like 3,1
GSE63061,652991,ILMN_3180722,0.00152182954669896,SKOR2,SKOR2,SKI family transcriptional corepressor 2,1
GSE63061,652995,ILMN_3239254,0.0103852459893227,UCA1,UCA1,urothelial cancer associated 1 (non-protein coding),1
GSE63061,653067,ILMN_1678116,0.00310445221522573,XAGE1E,XAGE1E,X antigen family member 1E,1
GSE63061,6531,ILMN_2105797,0.00023158951233573,SLC6A3,SLC6A3,solute carrier family 6 member 3,1
GSE63061,653145,ILMN_1759493,0.0020182346226948,ANXA8,ANXA8,annexin A8,2
GSE63061,653149,ILMN_1662908,0.0016743350616891,NBPF6,NBPF6,neuroblastoma breakpoint family member 6,1
GSE63061,653162,ILMN_3208973,0.131176622315711,RPSAP9,RPSAP9,ribosomal protein SA pseudogene 9,2
GSE63061,653190,ILMN_3246902,0.0014441039168225,ABCC6P1,ABCC6P1,ATP binding cassette subfamily C member 6 pseudogene 1,1
GSE63061,653240,ILMN_3251398,0.00159925567285226,KRTAP4-11,KRTAP4-11,keratin associated protein 4-11,3
GSE63061,653247,ILMN_1662989,0.000601722457086026,PRB2,PRB2,proline rich protein BstNI subfamily 2,2
GSE63061,653275,ILMN_1781980,0.00236463935736047,CFC1B,CFC1B,"cripto, FRL-1, cryptic family 1B",1
GSE63061,653282,ILMN_2057196,0.00276169786319412,CT47A7,CT47A7,"cancer/testis antigen family 47, member A7",2
GSE63061,6533,ILMN_1673586,0.0318100284563484,SLC6A6,SLC6A6,solute carrier family 6 member 6,1
GSE63061,653308,ILMN_1784206,0.00117386239516105,ASAH2B,ASAH2B,N-acylsphingosine amidohydrolase 2B,1
GSE63061,653319,ILMN_1683113,0.00232218864190252,KIAA0895L,KIAA0895L,KIAA0895 like,3
GSE63061,653361,ILMN_1697309,0.225586626171633,NCF1,NCF1,neutrophil cytosolic factor 1,1
GSE63061,653390,ILMN_3246274,0.0190894006712006,RRN3P2,RRN3P2,"RRN3 homolog, RNA polymerase I transcription factor pseudogene 2",1
GSE63061,653399,ILMN_2246548,0.024009366778811,GSTTP2,GSTTP2,glutathione S-transferase theta pseudogene 2,3
GSE63061,6534,ILMN_1780222,0.00240836123499988,SLC6A7,SLC6A7,solute carrier family 6 member 7,1
GSE63061,653423,ILMN_1710889,0.00224271823309096,SPAG11A,SPAG11A,sperm associated antigen 11A,1
GSE63061,653437,ILMN_3246595,0.00316470587917834,AQP12B,AQP12B,aquaporin 12B,1
GSE63061,653486,ILMN_1813950,0.0127815288135316,SCGB1C2,SCGB1C2,secretoglobin family 1C member 2,1
GSE63061,653489,ILMN_1654200,0.00497532396158243,RGPD3,RGPD3,RANBP2-like and GRIP domain containing 3,1
GSE63061,6535,ILMN_1806349,0.234471185235962,SLC6A8,SLC6A8,solute carrier family 6 member 8,1
GSE63061,653505,ILMN_3236259,0.174815412485911,PPIAL4A,PPIAL4A,peptidylprolyl isomerase A like 4A,2
GSE63061,653567,ILMN_1684180,0.0237038416499245,TMEM236,TMEM236,transmembrane protein 236,1
GSE63061,653583,ILMN_3307944,0.00580533501712412,PHLDB3,PHLDB3,pleckstrin homology like domain family B member 3,2
GSE63061,653598,ILMN_1699575,0.0131183793778399,PPIAL4C,PPIAL4C,peptidylprolyl isomerase A like 4C,2
GSE63061,6536,ILMN_1714445,0.0346653989376568,SLC6A9,SLC6A9,solute carrier family 6 member 9,2
GSE63061,653604,ILMN_1793461,0.0222604866366968,HIST2H3D,HIST2H3D,"histone cluster 2, H3d",3
GSE63061,653635,ILMN_1658957,0.368919281110266,WASH7P,WASH7P,WAS protein family homolog 7 pseudogene,2
GSE63061,653641,ILMN_1780143,0.00214321753702898,GOLGA6C,GOLGA6C,golgin A6 family member C,1
GSE63061,653643,ILMN_1708126,0.00649417327679592,GOLGA6D,GOLGA6D,golgin A6 family member D,1
GSE63061,653645,ILMN_1711352,0.000442149620285518,TBC1D3P1-DHX40P1,TBC1D3P1-DHX40P1,"TBC1D3P1-DHX40P1 readthrough, transcribed pseudogene",1
GSE63061,653659,ILMN_2172269,0.0517356124263658,TMEM183B,TMEM183B,transmembrane protein 183B,1
GSE63061,653689,ILMN_1784267,0.0140530392627453,GSTT2B,GSTT2B,glutathione S-transferase theta 2B (gene/pseudogene),1
GSE63061,653781,ILMN_1731816,0.0015334245670762,POTEJ,POTEJ,POTE ankyrin domain family member J,1
GSE63061,653784,ILMN_1733035,0.00455396928848951,MZT2A,MZT2A,mitotic spindle organizing protein 2A,1
GSE63061,653786,ILMN_3234879,0.00311576427058727,LOC653786,LOC653786,otoancorin pseudogene,1
GSE63061,6538,ILMN_1798577,0.00214307832626217,SLC6A11,SLC6A11,solute carrier family 6 member 11,1
GSE63061,653808,ILMN_2121774,0.00227485295367303,ZG16,ZG16,zymogen granule protein 16,2
GSE63061,653820,ILMN_3243986,0.0158463872851328,FAM72B,FAM72B,family with sequence similarity 72 member B,4
GSE63061,6539,ILMN_1780831,0.0208216011675404,SLC6A12,SLC6A12,solute carrier family 6 member 12,1
GSE63061,654,ILMN_1747650,0.0273500175612537,BMP6,BMP6,bone morphogenetic protein 6,1
GSE63061,6540,ILMN_1707710,0.0015674669148646,SLC6A13,SLC6A13,solute carrier family 6 member 13,1
GSE63061,6541,ILMN_1683859,0.0227368887371914,SLC7A1,SLC7A1,solute carrier family 7 member 1,1
GSE63061,6543,ILMN_1698846,0.000983432262928634,SLC8A2,SLC8A2,solute carrier family 8 member A2,1
GSE63061,654320,ILMN_3238707,0.00711793606611719,SNORA8,SNORA8,"small nucleolar RNA, H/ACA box 8",1
GSE63061,654346,ILMN_1766184,0.0348155882680821,LGALS9C,LGALS9C,galectin 9C,1
GSE63061,654364,ILMN_1662905,0.0544245002835952,NME1-NME2,NME1-NME2,NME1-NME2 readthrough,2
GSE63061,654429,ILMN_1692996,0.003209300449497,LRTM2,LRTM2,leucine rich repeats and transmembrane domains 2,1
GSE63061,654433,ILMN_3246060,0.00202313213742804,PAX8-AS1,PAX8-AS1,PAX8 antisense RNA 1,1
GSE63061,654463,ILMN_3247266,0.00110779043069934,FER1L6,FER1L6,fer-1 like family member 6,1
GSE63061,654483,ILMN_3249676,0.00309228614596584,BOLA2B,BOLA2B,bolA family member 2B,1
GSE63061,6545,ILMN_1774229,0.00199951181527672,SLC7A4,SLC7A4,solute carrier family 7 member 4,1
GSE63061,6546,ILMN_1816603,0.0125142463706184,SLC8A1,SLC8A1,solute carrier family 8 member A1,1
GSE63061,6547,ILMN_1712023,0.00201143433958688,SLC8A3,SLC8A3,solute carrier family 8 member A3,2
GSE63061,6548,ILMN_1800425,0.0784994624975162,SLC9A1,SLC9A1,solute carrier family 9 member A1,1
GSE63061,654816,ILMN_2106725,0.0702626228195722,NCF1B,NCF1B,neutrophil cytosolic factor 1B pseudogene,1
GSE63061,654817,ILMN_2112988,0.16904877845955,NCF1C,NCF1C,neutrophil cytosolic factor 1C pseudogene,1
GSE63061,6549,ILMN_1738849,0.00361369438352234,SLC9A2,SLC9A2,solute carrier family 9 member A2,1
GSE63061,6550,ILMN_1734550,0.00355082582120414,SLC9A3,SLC9A3,solute carrier family 9 member A3,1
GSE63061,6553,ILMN_1714023,0.00133898352401688,SLC9A5,SLC9A5,solute carrier family 9 member A5,1
GSE63061,6555,ILMN_1683670,0.00191473626528045,SLC10A2,SLC10A2,solute carrier family 10 member 2,1
GSE63061,6556,ILMN_1741165,0.231676499810574,SLC11A1,SLC11A1,solute carrier family 11 member 1,2
GSE63061,6557,ILMN_1688162,0.000804975271871822,SLC12A1,SLC12A1,solute carrier family 12 member 1,1
GSE63061,6558,ILMN_1720996,0.00611012070409123,SLC12A2,SLC12A2,solute carrier family 12 member 2,2
GSE63061,6559,ILMN_1679011,0.000889219579193212,SLC12A3,SLC12A3,solute carrier family 12 member 3,1
GSE63061,656,ILMN_2123415,0.0106418513367263,BMP8B,BMP8B,bone morphogenetic protein 8b,1
GSE63061,6560,ILMN_2084059,0.00195748703647716,SLC12A4,SLC12A4,solute carrier family 12 member 4,1
