dataset_accession,gene_id,probe_id,probe_variance,gene_symbol,gene_symbol_raw,gene_title,is_annotated_gene,probes_per_gene,platform_probe_id
GSE85426,5590,"A_23_P51187,A_33_P3287547|5590",0.197827228768823,,,,TRUE,1,"A_23_P51187,A_33_P3287547"
GSE85426,55900,A_24_P159837|55900,0.670604174802744,,,,TRUE,1,A_24_P159837
GSE85426,55901,A_23_P14184|55901,0.869854695069644,,,,TRUE,1,A_23_P14184
GSE85426,55902,A_23_P210900|55902,0.754451305573519,,,,TRUE,1,A_23_P210900
GSE85426,55904,"A_24_P196704,A_33_P3277407,A_33_P3376239,A_24_P411863|55904",0.607214071196021,,,,TRUE,1,"A_24_P196704,A_33_P3277407,A_33_P3376239,A_24_P411863"
GSE85426,55905,A_24_P82957|55905,1.62551875298199,,,,TRUE,1,A_24_P82957
GSE85426,55906,A_23_P62188|55906,0.553104817808687,,,,TRUE,1,A_23_P62188
GSE85426,55907,A_32_P73045|55907,0.536472986846168,,,,TRUE,1,A_32_P73045
GSE85426,55909,A_23_P43086|55909,0.828410836874101,,,,TRUE,1,A_23_P43086
GSE85426,5591,A_23_P9603|5591,0.790403282220192,,,,TRUE,1,A_23_P9603
GSE85426,55911,A_23_P54770|55911,0.930838852957723,,,,TRUE,1,A_23_P54770
GSE85426,55914,A_23_P30175|55914,1.80305451093075,,,,TRUE,1,A_23_P30175
GSE85426,55920,A_23_P74950|55920,0.790084572891143,,,,TRUE,1,A_23_P74950
GSE85426,55922,A_23_P11214|55922,0.324848908979472,,,,TRUE,1,A_23_P11214
GSE85426,55924,A_24_P336577|55924,0.276399084496383,,,,TRUE,1,A_24_P336577
GSE85426,55929,A_23_P388780|55929,0.471313670398653,,,,TRUE,1,A_23_P388780
GSE85426,55937,A_23_P42265|55937,0.460273003670725,,,,TRUE,1,A_23_P42265
GSE85426,5594,A_23_P257895|5594,0.600684377575884,,,,TRUE,1,A_23_P257895
GSE85426,5595,A_23_P37910|5595,0.403234262161906,,,,TRUE,1,A_23_P37910
GSE85426,55954,A_23_P132248|55954,0.648549809366294,,,,TRUE,1,A_23_P132248
GSE85426,55957,A_23_P165186|55957,0.390613468011881,,,,TRUE,1,A_23_P165186
GSE85426,55958,A_23_P83159|55958,0.213365698709857,,,,TRUE,1,A_23_P83159
GSE85426,55959,A_23_P154605|55959,0.893989640972723,,,,TRUE,1,A_23_P154605
GSE85426,55967,"A_33_P3241753,A_23_P76557|55967",0.227918870476297,,,,TRUE,1,"A_33_P3241753,A_23_P76557"
GSE85426,55968,"A_23_P210719,A_24_P65864|55968",0.511528038526502,,,,TRUE,1,"A_23_P210719,A_24_P65864"
GSE85426,55969,A_23_P102582|55969,0.546515129937115,,,,TRUE,1,A_23_P102582
GSE85426,5597,A_23_P3204|5597,0.576351304901185,,,,TRUE,1,A_23_P3204
GSE85426,55973,A_33_P3287562|55973,0.747627778784978,,,,TRUE,1,A_33_P3287562
GSE85426,55974,A_24_P88565|55974,0.231610746853314,,,,TRUE,1,A_24_P88565
GSE85426,5598,A_23_P100704|5598,0.30545809677825,,,,TRUE,1,A_23_P100704
GSE85426,5600,A_33_P3409508|5600,1.21307586360426,,,,TRUE,1,A_33_P3409508
GSE85426,56000,A_23_P171336|56000,1.09348065604841,,,,TRUE,1,A_23_P171336
GSE85426,56005,A_33_P3243337|56005,0.37034786471838,,,,TRUE,1,A_33_P3243337
GSE85426,5601,A_23_P167692|5601,0.990741247843167,,,,TRUE,1,A_23_P167692
GSE85426,5603,"A_24_P406132,A_23_P145376|5603",0.300005316779454,,,,TRUE,1,"A_24_P406132,A_23_P145376"
GSE85426,5604,A_23_P20248|5604,2.56436346963092,,,,TRUE,1,A_23_P20248
GSE85426,5605,A_23_P208835|5605,0.349805214294738,,,,TRUE,1,A_23_P208835
GSE85426,56052,"A_32_P169131,A_24_P586523,A_23_P66306|56052",0.283578500829892,,,,TRUE,1,"A_32_P169131,A_24_P586523,A_23_P66306"
GSE85426,5606,"A_23_P118427,A_24_P296698,A_33_P3234571|5606",0.66600889462402,,,,TRUE,1,"A_23_P118427,A_24_P296698,A_33_P3234571"
GSE85426,56061,A_23_P15123|56061,0.365179644819462,,,,TRUE,1,A_23_P15123
GSE85426,56063,"A_33_P3236558,A_23_P200396|56063",0.233263432716048,,,,TRUE,1,"A_33_P3236558,A_23_P200396"
GSE85426,5608,A_23_P207445|5608,0.348551569392001,,,,TRUE,1,A_23_P207445
GSE85426,5609,A_33_P3236651|5609,0.283930487542996,,,,TRUE,1,A_33_P3236651
GSE85426,5610,"A_33_P3224858,A_23_P142750,A_19_P00804527|5610",0.8491602053763,,,,TRUE,1,"A_33_P3224858,A_23_P142750,A_19_P00804527"
GSE85426,56108,"A_24_P308851,A_23_P435444|56108",0.760373135566004,,,,TRUE,1,"A_24_P308851,A_23_P435444"
GSE85426,5611,A_33_P3462960|5611,0.887938664210172,,,,TRUE,1,A_33_P3462960
GSE85426,56113,A_23_P422044|56113,1.15618603325474,,,,TRUE,1,A_23_P422044
GSE85426,5612,"A_24_P321411,A_33_P3211628|5612",0.897423445579016,,,,TRUE,1,"A_24_P321411,A_33_P3211628"
GSE85426,56123,A_23_P144627|56123,1.23281274453575,,,,TRUE,1,A_23_P144627
GSE85426,5613,A_23_P217339|5613,1.6154807312613,,,,TRUE,1,A_23_P217339
GSE85426,56141,A_33_P3355608|56141,0.555826584332061,,,,TRUE,1,A_33_P3355608
GSE85426,56143,A_33_P3258546|56143,2.72308101155152,,,,TRUE,1,A_33_P3258546
GSE85426,56154,A_19_P00805856|56154,2.16440897909852,,,,TRUE,1,A_19_P00805856
GSE85426,5616,A_23_P137248|5616,1.13161612207543,,,,TRUE,1,A_23_P137248
GSE85426,56165,A_33_P3373329|56165,0.855926574259468,,,,TRUE,1,A_33_P3373329
GSE85426,56180,A_33_P3330353|56180,0.546053531285986,,,,TRUE,1,A_33_P3330353
GSE85426,56181,A_23_P97195|56181,0.545016871286989,,,,TRUE,1,A_23_P97195
GSE85426,56204,A_23_P99853|56204,1.01488036075396,,,,TRUE,1,A_23_P99853
GSE85426,5621,A_23_P109143|5621,1.21791955236595,,,,TRUE,1,A_23_P109143
GSE85426,5623,A_23_P410507|5623,0.751289038178045,,,,TRUE,1,A_23_P410507
GSE85426,56252,A_33_P3676746|56252,0.47191687371213,,,,TRUE,1,A_33_P3676746
GSE85426,56253,A_23_P305092|56253,0.731295208901737,,,,TRUE,1,A_23_P305092
GSE85426,56254,A_24_P98385|56254,0.631591195441355,,,,TRUE,1,A_24_P98385
GSE85426,56255,"A_24_P250535,A_24_P942517|56255",0.713809549264043,,,,TRUE,1,"A_24_P250535,A_24_P942517"
GSE85426,56257,A_24_P312189|56257,0.771638536378088,,,,TRUE,1,A_24_P312189
GSE85426,56259,"A_23_P68401,A_33_P3272361|56259",0.25089483431034,,,,TRUE,1,"A_23_P68401,A_33_P3272361"
GSE85426,56261,A_23_P91350|56261,0.70552181448727,,,,TRUE,1,A_23_P91350
GSE85426,56262,A_23_P250274|56262,0.338410044601193,,,,TRUE,1,A_23_P250274
GSE85426,56265,A_23_P6066|56265,1.94338104555581,,,,TRUE,1,A_23_P6066
GSE85426,56267,A_23_P46017|56267,0.439364420576151,,,,TRUE,1,A_23_P46017
GSE85426,56270,A_23_P207020|56270,0.542164056561726,,,,TRUE,1,A_23_P207020
GSE85426,56271,A_24_P40551|56271,0.787092547244934,,,,TRUE,1,A_24_P40551
GSE85426,56288,A_33_P3303372|56288,1.20589597650692,,,,TRUE,1,A_33_P3303372
GSE85426,5631,"A_23_P72961,A_23_P95764|5631",0.314975825325028,,,,TRUE,1,"A_23_P72961,A_23_P95764"
GSE85426,56339,A_33_P3449397|56339,0.388719706294868,,,,TRUE,1,A_33_P3449397
GSE85426,56342,A_23_P16096|56342,0.880989166243277,,,,TRUE,1,A_23_P16096
GSE85426,56344,A_23_P21747|56344,1.4352463596582,,,,TRUE,1,A_23_P21747
GSE85426,5635,A_23_P15305|5635,1.39515418432373,,,,TRUE,1,A_23_P15305
GSE85426,5636,A_23_P49646|5636,1.09409536975369,,,,TRUE,1,A_23_P49646
GSE85426,56413,A_23_P163173|56413,1.53787275244081,,,,TRUE,1,A_23_P163173
GSE85426,5646,A_23_P135257|5646,0.846310253256676,,,,TRUE,1,A_23_P135257
GSE85426,56474,A_33_P3272593|56474,0.577729017384,,,,TRUE,1,A_33_P3272593
GSE85426,56478,"A_23_P132263,A_33_P3367575|56478",0.27385467380309,,,,TRUE,1,"A_23_P132263,A_33_P3367575"
GSE85426,56548,A_23_P319617|56548,0.803268583402787,,,,TRUE,1,A_23_P319617
GSE85426,5660,"A_23_P12680,A_24_P309317|5660",1.12364450482065,,,,TRUE,1,"A_23_P12680,A_24_P309317"
GSE85426,56616,"A_23_P47800,A_33_P3330125|56616",0.682720929254338,,,,TRUE,1,"A_23_P47800,A_33_P3330125"
GSE85426,5662,A_33_P3233125|5662,1.71962242040025,,,,TRUE,1,A_33_P3233125
GSE85426,56623,A_24_P317835|56623,0.591886260669265,,,,TRUE,1,A_24_P317835
GSE85426,5663,"A_23_P205686,A_23_P106174|5663",0.576872865947629,,,,TRUE,1,"A_23_P205686,A_23_P106174"
GSE85426,5664,A_23_P103398|5664,0.331272774071507,,,,TRUE,1,A_23_P103398
GSE85426,56650,A_23_P155556|56650,0.995360179267565,,,,TRUE,1,A_23_P155556
GSE85426,56654,A_23_P146572|56654,0.314883587914367,,,,TRUE,1,A_23_P146572
GSE85426,56655,"A_33_P3229177,A_23_P154234|56655",0.378837088578132,,,,TRUE,1,"A_33_P3229177,A_23_P154234"
GSE85426,56658,"A_24_P89413,A_33_P3306217|56658",0.336967904668787,,,,TRUE,1,"A_24_P89413,A_33_P3306217"
GSE85426,56660,A_33_P3256510|56660,1.04530850872587,,,,TRUE,1,A_33_P3256510
GSE85426,56666,A_24_P160202|56666,2.27913390172619,,,,TRUE,1,A_24_P160202
GSE85426,56674,A_23_P162087|56674,0.446248861053149,,,,TRUE,1,A_23_P162087
GSE85426,56681,"A_33_P3249185,A_24_P158421,A_23_P127175|56681",0.233746707038229,,,,TRUE,1,"A_33_P3249185,A_24_P158421,A_23_P127175"
GSE85426,56683,A_23_P91491|56683,0.298120670124882,,,,TRUE,1,A_23_P91491
GSE85426,567,A_23_P37441|567,1.79669244275446,,,,TRUE,1,A_23_P37441
GSE85426,56729,"A_33_P3350863,A_23_P119222|56729",2.39988797947357,,,,TRUE,1,"A_33_P3350863,A_23_P119222"
GSE85426,56731,A_23_P102571|56731,0.709282840633664,,,,TRUE,1,A_23_P102571
GSE85426,5681,A_23_P390596|5681,0.236331084381829,,,,TRUE,1,A_23_P390596
GSE85426,5682,A_23_P150286|5682,0.853215317863065,,,,TRUE,1,A_23_P150286
GSE85426,56829,"A_33_P3397418,A_23_P20122|56829",0.691949229705251,,,,TRUE,1,"A_33_P3397418,A_23_P20122"
GSE85426,5683,A_23_P345591|5683,0.815444258444354,,,,TRUE,1,A_23_P345591
GSE85426,56833,A_23_P200138|56833,0.637148552303511,,,,TRUE,1,A_23_P200138
GSE85426,5684,A_23_P140301|5684,0.431652838679296,,,,TRUE,1,A_23_P140301
GSE85426,56848,A_23_P303181|56848,0.389751404424344,,,,TRUE,1,A_23_P303181
GSE85426,5685,A_24_P124992|5685,0.499588766587415,,,,TRUE,1,A_24_P124992
GSE85426,56850,A_23_P73548|56850,0.963702192762169,,,,TRUE,1,A_23_P73548
GSE85426,56851,A_23_P88680|56851,0.393328088581504,,,,TRUE,1,A_23_P88680
GSE85426,5686,A_23_P86216|5686,1.06360840730587,,,,TRUE,1,A_23_P86216
GSE85426,5687,A_23_P25735|5687,0.479125272913299,,,,TRUE,1,A_23_P25735
GSE85426,5688,A_23_P91468|5688,0.288112063029118,,,,TRUE,1,A_23_P91468
GSE85426,56882,A_23_P320887|56882,1.51446147489637,,,,TRUE,1,A_23_P320887
GSE85426,56886,A_33_P3366246|56886,1.19933768954088,,,,TRUE,1,A_33_P3366246
GSE85426,56889,A_24_P309360|56889,0.717218519331405,,,,TRUE,1,A_24_P309360
GSE85426,5689,"A_23_P156531,A_24_P233570|5689",0.5230598165944,,,,TRUE,1,"A_23_P156531,A_24_P233570"
GSE85426,56894,A_24_P344711|56894,0.462945399407103,,,,TRUE,1,A_24_P344711
GSE85426,56895,A_32_P141768|56895,0.538745190434641,,,,TRUE,1,A_32_P141768
GSE85426,56897,A_24_P192197|56897,0.599358936788209,,,,TRUE,1,A_24_P192197
GSE85426,5690,"A_24_P284893,A_33_P3376017,A_23_P170058|5690",0.221442189071779,,,,TRUE,1,"A_24_P284893,A_33_P3376017,A_23_P170058"
GSE85426,56900,"A_33_P3218356,A_32_P73217|56900",0.522711050015973,,,,TRUE,1,"A_33_P3218356,A_32_P73217"
GSE85426,56902,A_24_P336853|56902,1.0572295665027,,,,TRUE,1,A_24_P336853
GSE85426,56904,A_24_P386334|56904,0.530688152966819,,,,TRUE,1,A_24_P386334
GSE85426,56905,A_23_P37514|56905,0.519213846871458,,,,TRUE,1,A_23_P37514
GSE85426,5691,A_33_P3234899|5691,0.58169311042464,,,,TRUE,1,A_33_P3234899
GSE85426,56910,A_23_P120237|56910,1.89673990825011,,,,TRUE,1,A_23_P120237
GSE85426,56911,"A_33_P3238310,A_23_P57277|56911",0.413086179773279,,,,TRUE,1,"A_33_P3238310,A_23_P57277"
GSE85426,56913,"A_23_P252145,A_33_P3251227|56913",0.349849231390329,,,,TRUE,1,"A_23_P252145,A_33_P3251227"
GSE85426,56914,A_33_P3311830|56914,1.6226928152577,,,,TRUE,1,A_33_P3311830
GSE85426,56916,A_23_P213255|56916,0.627685286994961,,,,TRUE,1,A_23_P213255
GSE85426,5692,A_23_P761|5692,0.526355377658991,,,,TRUE,1,A_23_P761
GSE85426,56922,A_23_P58036|56922,0.426665846043723,,,,TRUE,1,A_23_P58036
GSE85426,56925,A_33_P3234697|56925,1.03880709716213,,,,TRUE,1,A_33_P3234697
GSE85426,56926,A_24_P339664|56926,0.357609328243462,,,,TRUE,1,A_24_P339664
GSE85426,56927,A_23_P90014|56927,0.864447204278616,,,,TRUE,1,A_23_P90014
GSE85426,56928,A_33_P3266520|56928,0.535013951563655,,,,TRUE,1,A_33_P3266520
GSE85426,56929,A_33_P3383871|56929,0.598658947644905,,,,TRUE,1,A_33_P3383871
GSE85426,5693,A_23_P37191|5693,0.480360634062372,,,,TRUE,1,A_23_P37191
GSE85426,56931,A_33_P3344264|56931,0.322218704547577,,,,TRUE,1,A_33_P3344264
GSE85426,56935,A_23_P75430|56935,0.711813525109576,,,,TRUE,1,A_23_P75430
GSE85426,56936,A_24_P232790|56936,3.07526980573016,,,,TRUE,1,A_24_P232790
GSE85426,5694,A_23_P15705|5694,0.322257379704892,,,,TRUE,1,A_23_P15705
GSE85426,56940,"A_23_P7896,A_23_P120254|56940",0.448125017636779,,,,TRUE,1,"A_23_P7896,A_23_P120254"
GSE85426,56941,A_23_P251377|56941,0.264418645111935,,,,TRUE,1,A_23_P251377
GSE85426,56942,A_23_P106544|56942,0.280937772445301,,,,TRUE,1,A_23_P106544
GSE85426,56943,A_23_P82748|56943,0.716306333531609,,,,TRUE,1,A_23_P82748
GSE85426,56945,A_23_P72138|56945,0.45908592058926,,,,TRUE,1,A_23_P72138
GSE85426,56947,"A_23_P405148,A_23_P92994|56947",0.400087734403357,,,,TRUE,1,"A_23_P405148,A_23_P92994"
GSE85426,56948,A_23_P163161|56948,0.441211678219196,,,,TRUE,1,A_23_P163161
GSE85426,5695,A_23_P9362|5695,0.281661903921793,,,,TRUE,1,A_23_P9362
GSE85426,56950,A_23_P170587|56950,0.709864830100479,,,,TRUE,1,A_23_P170587
GSE85426,56951,"A_23_P81650,A_33_P3231888|56951",1.41291605350469,,,,TRUE,1,"A_23_P81650,A_33_P3231888"
GSE85426,56953,A_33_P3242863|56953,0.76434493420077,,,,TRUE,1,A_33_P3242863
GSE85426,56954,A_24_P120346|56954,0.233533030797285,,,,TRUE,1,A_24_P120346
GSE85426,5696,A_23_P250629|5696,0.735542909417515,,,,TRUE,1,A_23_P250629
GSE85426,56961,A_23_P142255|56961,0.891602124041475,,,,TRUE,1,A_23_P142255
GSE85426,56964,A_32_P34876|56964,1.01067095188443,,,,TRUE,1,A_32_P34876
GSE85426,56965,A_23_P163258|56965,0.935987813541684,,,,TRUE,1,A_23_P163258
GSE85426,56970,A_23_P421935|56970,0.61842042755863,,,,TRUE,1,A_23_P421935
GSE85426,56971,A_23_P78526|56971,0.864673996198373,,,,TRUE,1,A_23_P78526
GSE85426,56975,"A_23_P250122,A_33_P3346635|56975",0.484641149839895,,,,TRUE,1,"A_23_P250122,A_33_P3346635"
GSE85426,56978,A_33_P3342126|56978,0.735898606901772,,,,TRUE,1,A_33_P3342126
GSE85426,5698,A_23_P111000|5698,1.14275756274988,,,,TRUE,1,A_23_P111000
GSE85426,56980,A_32_P228699|56980,0.570706860893406,,,,TRUE,1,A_32_P228699
GSE85426,56983,A_32_P26376|56983,0.62782833364884,,,,TRUE,1,A_32_P26376
GSE85426,56984,A_24_P399362|56984,0.462460938383816,,,,TRUE,1,A_24_P399362
GSE85426,56985,A_23_P55127|56985,0.432554158476141,,,,TRUE,1,A_23_P55127
GSE85426,56986,A_24_P70117|56986,0.659518574503383,,,,TRUE,1,A_24_P70117
GSE85426,56987,"A_23_P121356,A_33_P3369311|56987",0.397348379399773,,,,TRUE,1,"A_23_P121356,A_33_P3369311"
GSE85426,5699,A_33_P3288359|5699,0.622382011979444,,,,TRUE,1,A_33_P3288359
GSE85426,56990,A_24_P409042|56990,1.67500024067049,,,,TRUE,1,A_24_P409042
GSE85426,56993,A_23_P80336|56993,0.305133835283716,,,,TRUE,1,A_23_P80336
GSE85426,56994,A_23_P105571|56994,0.606668378070636,,,,TRUE,1,A_23_P105571
GSE85426,56995,A_23_P382045|56995,1.51567562974831,,,,TRUE,1,A_23_P382045
GSE85426,56996,"A_24_P126471,A_33_P3229181|56996",0.466637252483434,,,,TRUE,1,"A_24_P126471,A_33_P3229181"
GSE85426,56997,A_23_P85598|56997,1.24315433832329,,,,TRUE,1,A_23_P85598
GSE85426,56998,"A_23_P23584,A_33_P3286293|56998",0.15768397872103,,,,TRUE,1,"A_23_P23584,A_33_P3286293"
GSE85426,5700,"A_33_P3303687,A_24_P347488|5700",0.576407910789429,,,,TRUE,1,"A_33_P3303687,A_24_P347488"
GSE85426,57001,A_23_P59528|57001,0.594379750945114,,,,TRUE,1,A_23_P59528
GSE85426,57002,A_23_P403521|57002,0.34233423519647,,,,TRUE,1,A_23_P403521
GSE85426,57003,A_24_P61864|57003,0.572661379527339,,,,TRUE,1,A_24_P61864
GSE85426,5701,A_23_P304287|5701,0.902754716367422,,,,TRUE,1,A_23_P304287
GSE85426,57010,A_23_P308021|57010,2.15439700526532,,,,TRUE,1,A_23_P308021
GSE85426,57017,A_23_P14928|57017,0.279176399226305,,,,TRUE,1,A_23_P14928
GSE85426,57018,"A_24_P337058,A_33_P3347928|57018",0.528284030050453,,,,TRUE,1,"A_24_P337058,A_33_P3347928"
GSE85426,57019,"A_23_P88781,A_32_P204381|57019",0.193483159058984,,,,TRUE,1,"A_23_P88781,A_32_P204381"
GSE85426,5702,A_23_P104607|5702,1.24268841761125,,,,TRUE,1,A_23_P104607
GSE85426,57020,A_33_P3318122|57020,0.462717217415485,,,,TRUE,1,A_33_P3318122
GSE85426,57030,A_23_P78750|57030,0.994455127413973,,,,TRUE,1,A_23_P78750
GSE85426,57035,A_23_P34396|57035,0.56423142271173,,,,TRUE,1,A_23_P34396
GSE85426,57038,A_23_P214211|57038,0.362618739154152,,,,TRUE,1,A_23_P214211
GSE85426,5704,A_24_P91310|5704,1.03850343966109,,,,TRUE,1,A_24_P91310
GSE85426,57048,A_33_P3395074|57048,0.749646696922337,,,,TRUE,1,A_33_P3395074
GSE85426,5705,A_23_P164035|5705,0.430040588886257,,,,TRUE,1,A_23_P164035
GSE85426,57050,A_23_P92424|57050,0.770081204134278,,,,TRUE,1,A_23_P92424
GSE85426,5706,A_23_P128930|5706,0.844195527045166,,,,TRUE,1,A_23_P128930
GSE85426,57060,A_23_P166807|57060,0.339576371556668,,,,TRUE,1,A_23_P166807
GSE85426,57062,A_23_P151544|57062,0.504343970874005,,,,TRUE,1,A_23_P151544
GSE85426,5707,"A_23_P209740,A_24_P128205|5707",0.363606868963403,,,,TRUE,1,"A_23_P209740,A_24_P128205"
GSE85426,5708,"A_33_P3373469,A_24_P42681|5708",0.365675142407707,,,,TRUE,1,"A_33_P3373469,A_24_P42681"
GSE85426,57085,A_23_P158596|57085,0.75054115485001,,,,TRUE,1,A_23_P158596
GSE85426,5709,A_24_P289726|5709,0.461185152206812,,,,TRUE,1,A_24_P289726
GSE85426,57091,"A_23_P91283,A_33_P3228931|57091",0.936741839985841,,,,TRUE,1,"A_23_P91283,A_33_P3228931"
GSE85426,57092,A_23_P155332|57092,1.14229339735506,,,,TRUE,1,A_23_P155332
GSE85426,57095,A_23_P200073|57095,1.33328851211441,,,,TRUE,1,A_23_P200073
GSE85426,57099,A_23_P100074|57099,0.350048623713038,,,,TRUE,1,A_23_P100074
GSE85426,571,A_23_P211047|571,1.27126602000857,,,,TRUE,1,A_23_P211047
GSE85426,5710,A_32_P435367|5710,0.310824081870153,,,,TRUE,1,A_32_P435367
GSE85426,57104,"A_23_P10077,A_33_P3219870|57104",0.733090884170218,,,,TRUE,1,"A_23_P10077,A_33_P3219870"
GSE85426,57106,A_23_P50389|57106,1.15912065405787,,,,TRUE,1,A_23_P50389
GSE85426,57107,A_33_P3214456|57107,0.39687663564619,,,,TRUE,1,A_33_P3214456
GSE85426,57109,A_33_P3272160|57109,0.80253579796628,,,,TRUE,1,A_33_P3272160
GSE85426,5711,A_24_P363802|5711,0.372957840776044,,,,TRUE,1,A_24_P363802
GSE85426,57110,A_23_P57658|57110,1.34044570889268,,,,TRUE,1,A_23_P57658
GSE85426,57117,A_23_P81087|57117,0.568164421168283,,,,TRUE,1,A_23_P81087
GSE85426,57118,"A_23_P124252,A_32_P208120|57118",0.53167055194043,,,,TRUE,1,"A_23_P124252,A_32_P208120"
GSE85426,57120,A_23_P58877|57120,0.927158586380364,,,,TRUE,1,A_23_P58877
GSE85426,57121,A_23_P204375|57121,0.720569393294344,,,,TRUE,1,A_23_P204375
GSE85426,57122,A_23_P14062|57122,0.411210945613481,,,,TRUE,1,A_23_P14062
GSE85426,57125,A_23_P3911|57125,0.962283508038623,,,,TRUE,1,A_23_P3911
GSE85426,57126,A_23_P259863|57126,2.08367949716573,,,,TRUE,1,A_23_P259863
GSE85426,57128,A_23_P32328|57128,0.513234481506327,,,,TRUE,1,A_23_P32328
GSE85426,57129,A_23_P502425|57129,0.421123109388932,,,,TRUE,1,A_23_P502425
GSE85426,5713,A_23_P106741|5713,0.513613967368393,,,,TRUE,1,A_23_P106741
GSE85426,57130,A_23_P5163|57130,0.412257115986163,,,,TRUE,1,A_23_P5163
GSE85426,57132,A_33_P3276475|57132,0.70336315129375,,,,TRUE,1,A_33_P3276475
GSE85426,57134,A_23_P103601|57134,0.378458085727979,,,,TRUE,1,A_23_P103601
GSE85426,57136,A_24_P297078|57136,2.74340343493592,,,,TRUE,1,A_24_P297078
GSE85426,5714,A_23_P67466|5714,0.238586643411932,,,,TRUE,1,A_23_P67466
GSE85426,57140,A_33_P3322654|57140,0.624954533526655,,,,TRUE,1,A_33_P3322654
GSE85426,57142,A_33_P3233550|57142,0.74834590834433,,,,TRUE,1,A_33_P3233550
GSE85426,57146,A_23_P406131|57146,0.329828859110345,,,,TRUE,1,A_23_P406131
GSE85426,57147,A_23_P74320|57147,0.991191419662193,,,,TRUE,1,A_23_P74320
GSE85426,57148,"A_33_P3245709,A_23_P400066|57148",0.345484895814241,,,,TRUE,1,"A_33_P3245709,A_23_P400066"
GSE85426,57149,A_23_P54929|57149,1.47758105541578,,,,TRUE,1,A_23_P54929
GSE85426,5715,A_23_P203994|5715,0.936336366555256,,,,TRUE,1,A_23_P203994
GSE85426,57152,A_33_P3258801|57152,0.732952360211803,,,,TRUE,1,A_33_P3258801
GSE85426,57153,"A_24_P10657,A_33_P3330549|57153",0.870181976006789,,,,TRUE,1,"A_24_P10657,A_33_P3330549"
GSE85426,57156,A_33_P3406661|57156,0.764551048722253,,,,TRUE,1,A_33_P3406661
GSE85426,57157,A_24_P175176|57157,0.888410941601258,,,,TRUE,1,A_24_P175176
GSE85426,57159,A_33_P3271594|57159,1.10730222596554,,,,TRUE,1,A_33_P3271594
GSE85426,5716,"A_23_P258570,A_33_P3335624|5716",0.806592145948192,,,,TRUE,1,"A_23_P258570,A_33_P3335624"
GSE85426,57161,A_23_P65532|57161,1.11784932175268,,,,TRUE,1,A_23_P65532
GSE85426,57162,A_33_P3316928|57162,1.39714554948038,,,,TRUE,1,A_33_P3316928
GSE85426,57165,A_33_P3422822|57165,1.03036507638726,,,,TRUE,1,A_33_P3422822
GSE85426,57169,"A_33_P3243248,A_33_P3304516,A_24_P23034|57169",0.365845025458245,,,,TRUE,1,"A_33_P3243248,A_33_P3304516,A_24_P23034"
GSE85426,5717,A_23_P207600|5717,0.577783151736814,,,,TRUE,1,A_23_P207600
GSE85426,57171,A_23_P386764|57171,1.12602241449472,,,,TRUE,1,A_23_P386764
GSE85426,57175,A_23_P104583|57175,1.3223213756672,,,,TRUE,1,A_23_P104583
GSE85426,57176,A_23_P111112|57176,0.372677478139771,,,,TRUE,1,A_23_P111112
GSE85426,57178,"A_23_P138435,A_33_P3304603|57178",0.220462496713167,,,,TRUE,1,"A_23_P138435,A_33_P3304603"
GSE85426,57179,A_32_P51905|57179,0.33776902211889,,,,TRUE,1,A_32_P51905
GSE85426,5718,A_32_P12639|5718,0.34807287105585,,,,TRUE,1,A_32_P12639
GSE85426,57180,"A_23_P123193,A_33_P3334313|57180",0.315005669459554,,,,TRUE,1,"A_23_P123193,A_33_P3334313"
GSE85426,57185,A_24_P45367|57185,0.350947282284836,,,,TRUE,1,A_24_P45367
GSE85426,57187,"A_24_P177353,A_33_P3235690|57187",0.393182292327463,,,,TRUE,1,"A_24_P177353,A_33_P3235690"
GSE85426,57189,"A_33_P3421626,A_23_P404821|57189",0.748878194408499,,,,TRUE,1,"A_33_P3421626,A_23_P404821"
GSE85426,5719,A_23_P75889|5719,0.456415468560535,,,,TRUE,1,A_23_P75889
GSE85426,57190,A_23_P370625|57190,0.194057851354514,,,,TRUE,1,A_23_P370625
GSE85426,57192,A_23_P27571|57192,0.785834761504411,,,,TRUE,1,A_23_P27571
GSE85426,57194,A_24_P215765|57194,0.521923918606078,,,,TRUE,1,A_24_P215765
GSE85426,572,A_33_P3262043|572,0.419441469096241,,,,TRUE,1,A_33_P3262043
GSE85426,5720,A_23_P151614|5720,0.387367798559734,,,,TRUE,1,A_23_P151614
GSE85426,57209,A_33_P3219720|57209,1.08762206742441,,,,TRUE,1,A_33_P3219720
GSE85426,5721,A_23_P65427|5721,0.736398920730895,,,,TRUE,1,A_23_P65427
GSE85426,57210,A_33_P3224819|57210,1.35785512936535,,,,TRUE,1,A_33_P3224819
GSE85426,57215,A_24_P365954|57215,0.389101590801615,,,,TRUE,1,A_24_P365954
GSE85426,57217,"A_33_P3404651,A_24_P337000|57217",0.405830650903623,,,,TRUE,1,"A_33_P3404651,A_24_P337000"
GSE85426,57222,"A_23_P333218,A_24_P97770|57222",1.01161870423073,,,,TRUE,1,"A_23_P333218,A_24_P97770"
GSE85426,57223,A_24_P194931|57223,0.921342569179684,,,,TRUE,1,A_24_P194931
GSE85426,57226,"A_33_P3288484,A_23_P42042|57226",0.564083949269891,,,,TRUE,1,"A_33_P3288484,A_23_P42042"
