probe_id,logFC,AveExpr,t,P.Value,adj.P.Val,B,gene_symbol,gene_symbol_raw,gene_id,gene_title,is_annotated_gene,abs_logFC,direction,main_candidate,nominal_candidate
ILMN_1757361,0.225286079582207,9.10109254749799,4.78095279805095,2.9986573003325e-06,0.000130141047636854,3.95276397441596,NCF4,NCF4,4689,neutrophil cytosolic factor 4,TRUE,0.225286079582207,AD_up,TRUE,TRUE
ILMN_2053679,-0.208231008483491,8.44503545199598,-4.77936065407171,3.02046822426915e-06,0.000130779193365543,3.94584375354322,ACADM,ACADM,34,"acyl-CoA dehydrogenase, C-4 to C-12 straight chain",TRUE,0.208231008483491,AD_down,TRUE,TRUE
ILMN_1763739,0.201492563891384,8.71202187714859,4.77888515578872,3.0270117560471e-06,0.000130779193365543,3.94377738061548,CAPN15,CAPN15,6650,calpain 15,TRUE,0.201492563891384,AD_up,TRUE,TRUE
ILMN_1681703,0.266551406571953,12.2836612229317,4.76138684427961,3.27756027619957e-06,0.000140968198546038,3.86785358553507,FOXO3,FOXO3,2309,forkhead box O3,TRUE,0.266551406571953,AD_up,TRUE,TRUE
ILMN_1659415,-0.303016960204094,8.7323913666506,-4.75836125355313,3.32286405215932e-06,0.000142596636289865,3.85474922454668,LAMTOR3,LAMTOR3,8649,"late endosomal/lysosomal adaptor, MAPK and MTOR activator 3",TRUE,0.303016960204094,AD_down,TRUE,TRUE
ILMN_1652230,-0.395594428712989,12.5301314710843,-4.75682002001574,3.34617343817527e-06,0.000143276043014249,3.8480765323352,"","","","",FALSE,0.395594428712989,AD_down,TRUE,TRUE
ILMN_1693014,0.229418328498538,13.1989729144177,4.73310993642021,3.72526923295254e-06,0.000156534832834657,3.74565135207819,CEBPB,CEBPB,1051,CCAAT/enhancer binding protein beta,TRUE,0.229418328498538,AD_up,TRUE,TRUE
ILMN_1733305,-0.213003581662,8.52052287918474,-4.7318327978508,3.74682351546299e-06,0.000157268095026914,3.7401463224363,EIF2A,EIF2A,83939,eukaryotic translation initiation factor 2A,TRUE,0.213003581662,AD_down,TRUE,TRUE
ILMN_2147306,-0.29789983818435,9.51353804602008,-4.72318469423731,3.89597452771889e-06,0.000162108073671274,3.70290172275458,PNRC2,PNRC2,55629,proline rich nuclear receptor coactivator 2,TRUE,0.29789983818435,AD_down,TRUE,TRUE
ILMN_1680996,0.231490634631453,12.5651190324096,4.71537765131214,4.03552451951603e-06,0.000167188508796641,3.66932802807951,"","","","",FALSE,0.231490634631453,AD_up,TRUE,TRUE
ILMN_2221673,-0.27301702182182,8.85057211202008,-4.70192420987255,4.28738712005116e-06,0.000176288894007082,3.61158096633229,ASNSD1,ASNSD1,54529,asparagine synthetase domain containing 1,TRUE,0.27301702182182,AD_down,TRUE,TRUE
ILMN_2119692,0.22961889328083,9.1085818536506,4.69251382018054,4.47249514066695e-06,0.00018295958331061,3.57126994895091,CSAD,CSAD,51380,cysteine sulfinic acid decarboxylase,TRUE,0.22961889328083,AD_up,TRUE,TRUE
ILMN_2075051,0.200538093213489,9.99884114949398,4.68188247528499,4.69088848786888e-06,0.000191035312042626,3.52580986589029,PGS1,PGS1,9489,phosphatidylglycerophosphate synthase 1,TRUE,0.200538093213489,AD_up,TRUE,TRUE
ILMN_2190084,-0.280404039032461,10.893551299502,-4.68088554383989,4.7118869517023e-06,0.000191686764079762,3.5215513608263,VAMP8,VAMP8,8673,vesicle associated membrane protein 8,TRUE,0.280404039032461,AD_down,TRUE,TRUE
ILMN_1724066,0.22031057219883,10.2089987582289,4.67884772252827,4.75509195942592e-06,0.000193239272607763,3.51284893446195,PLCB2,PLCB2,5330,phospholipase C beta 2,TRUE,0.22031057219883,AD_up,TRUE,TRUE
ILMN_1734602,0.202107400341049,11.1162004426104,4.67070315283255,4.93161255312272e-06,0.000198726873039715,3.47809952964146,SRRM2,SRRM2,23524,serine/arginine repetitive matrix 2,TRUE,0.202107400341049,AD_up,TRUE,TRUE
ILMN_1775243,-0.355479733354179,10.7970268649036,-4.66721003510109,5.00923992910099e-06,0.000201220222812377,3.46321139500482,"","","","",FALSE,0.355479733354179,AD_down,TRUE,TRUE
ILMN_1763198,0.209947100604916,10.0731635242691,4.66193446423743,5.12871448325287e-06,0.000205542561922125,3.44074386627072,STAT6,STAT6,6778,signal transducer and activator of transcription 6,TRUE,0.209947100604916,AD_up,TRUE,TRUE
ILMN_1807710,-0.528329706221614,10.2715301150241,-4.62394915265756,6.07370913727019e-06,0.000237264711068775,3.27960094966885,HINT1,HINT1,3094,histidine triad nucleotide binding protein 1,TRUE,0.528329706221614,AD_down,TRUE,TRUE
ILMN_2059535,0.235512363653862,11.2593716754779,4.6184384051763,6.22402046030073e-06,0.000241658472218485,3.25631484930465,PPM1F,PPM1F,9647,"protein phosphatase, Mg2+/Mn2+ dependent 1F",TRUE,0.235512363653862,AD_up,TRUE,TRUE
ILMN_2145518,-0.234736730816255,8.61203160993976,-4.6153687394317,6.30929510832961e-06,0.000244227077920614,3.24335384141267,TMEM126B,TMEM126B,55863,transmembrane protein 126B,TRUE,0.234736730816255,AD_down,TRUE,TRUE
ILMN_2371280,0.23400088832106,13.6246330430121,4.61194687503205,6.40567935594956e-06,0.0002467120043002,3.22891427841688,CSF3R,CSF3R,1441,colony stimulating factor 3 receptor,TRUE,0.23400088832106,AD_up,TRUE,TRUE
ILMN_1670410,0.249140805044873,8.65065618553414,4.61093026619453,6.43458638779116e-06,0.000247328204165429,3.22462613139081,"","","","",FALSE,0.249140805044873,AD_up,TRUE,TRUE
ILMN_1807529,0.304402406928217,11.7547592678313,4.58174366580686,7.32015300707003e-06,0.000277196544996974,3.10185340781706,PADI4,PADI4,23569,peptidyl arginine deiminase 4,TRUE,0.304402406928217,AD_up,TRUE,TRUE
ILMN_2151818,-0.422434751614321,10.2120582609639,-4.57191833360742,7.64382071865288e-06,0.000288507411509158,3.06067099442271,PSMA6,PSMA6,5687,proteasome subunit alpha 6,TRUE,0.422434751614321,AD_down,TRUE,TRUE
ILMN_1674983,-0.223875797228528,10.2128467813213,-4.57125970489061,7.66600280191896e-06,0.000288865840093548,3.05791304637324,"","","","",FALSE,0.223875797228528,AD_down,TRUE,TRUE
ILMN_1739263,-0.459663528265098,11.324671285494,-4.56232996526251,7.97292816417822e-06,0.000297505893970436,3.02055361483498,"","","","",FALSE,0.459663528265098,AD_down,TRUE,TRUE
ILMN_1724250,0.272038258235453,11.4144168558996,4.54345217117459,8.66115209952997e-06,0.000320070077876748,2.94177722055743,GRN,GRN,2896,granulin,TRUE,0.272038258235453,AD_up,TRUE,TRUE
ILMN_2223010,-0.285931100570069,8.96151998641365,-4.5292502736344,9.21619357924792e-06,0.000336685386409856,2.8826949579816,VBP1,VBP1,7411,VHL binding protein 1,TRUE,0.285931100570069,AD_down,TRUE,TRUE
ILMN_2266595,0.209198892128813,11.6436661806827,4.52349495403433,9.45072500251727e-06,0.000343289747437409,2.85879637337018,LILRA5,LILRA5,353514,leukocyte immunoglobulin like receptor A5,TRUE,0.209198892128813,AD_up,TRUE,TRUE
ILMN_1742332,0.238832368265042,10.4316885900884,4.52152198476715,9.53243652442949e-06,0.0003459299550087,2.85060966149423,KCTD12,KCTD12,115207,potassium channel tetramerization domain containing 12,TRUE,0.238832368265042,AD_up,TRUE,TRUE
ILMN_1735052,0.200712871859111,10.998401321747,4.51832968884387,9.66608703697309e-06,0.000349127038106393,2.83736982699814,ULK1,ULK1,8408,unc-51 like autophagy activating kinase 1,TRUE,0.200712871859111,AD_up,TRUE,TRUE
ILMN_1756920,0.209888639228109,10.1681220437229,4.51388093939145,9.85534788247766e-06,0.000354959249579238,2.81893212689808,ADAM15,ADAM15,8751,ADAM metallopeptidase domain 15,TRUE,0.209888639228109,AD_up,TRUE,TRUE
ILMN_1751034,0.217273922220343,8.6767538662008,4.50698119203458,1.01559423590626e-05,0.00036339497953688,2.79036674664298,ITPRIPL2,ITPRIPL2,162073,"inositol 1,4,5-trisphosphate receptor interacting protein like 2",TRUE,0.217273922220343,AD_up,TRUE,TRUE
ILMN_1737406,0.211001009705016,11.0542400548112,4.4998610285176,1.04753671053951e-05,0.0003737774843696,2.76092761472372,"","","","",FALSE,0.211001009705016,AD_up,TRUE,TRUE
ILMN_1733538,-0.318907523990737,10.1584177162892,-4.49045960616352,1.09119465208467e-05,0.00038540793969759,2.72211675714131,RGS10,RGS10,6001,regulator of G-protein signaling 10,TRUE,0.318907523990737,AD_down,TRUE,TRUE
ILMN_1665540,0.205699589727013,8.43524514915261,4.48228622417189,1.13056543473717e-05,0.000397117585609514,2.68843139144084,"","","","",FALSE,0.205699589727013,AD_up,TRUE,TRUE
ILMN_1810577,-0.237237387337479,12.2537386916867,-4.47912169398809,1.14617223164595e-05,0.000401495541692285,2.67540323068746,RPS4X,RPS4X,6191,"ribosomal protein S4, X-linked",TRUE,0.237237387337479,AD_down,TRUE,TRUE
ILMN_1678454,-0.272331650618868,10.080832958759,-4.47263271896217,1.17882410931501e-05,0.000410307879356676,2.64871296550242,CASP4,CASP4,837,caspase 4,TRUE,0.272331650618868,AD_down,TRUE,TRUE
ILMN_1694742,-0.320207002811357,13.4174807861847,-4.46468847599546,1.22001586792868e-05,0.000421582038690376,2.61608165130875,RPS29,RPS29,6235,ribosomal protein S29,TRUE,0.320207002811357,AD_down,TRUE,TRUE
ILMN_1653794,-0.274918249828806,9.11351010941365,-4.45851531038435,1.25297499134592e-05,0.000430641323931463,2.59075912511773,SNHG5,SNHG5,387066,small nucleolar RNA host gene 5,TRUE,0.274918249828806,AD_down,TRUE,TRUE
ILMN_1744508,0.207212686767114,10.4270672080402,4.45561112567368,1.26877477938963e-05,0.000434901494595432,2.57885635997467,FAM53C,FAM53C,51307,family with sequence similarity 53 member C,TRUE,0.207212686767114,AD_up,TRUE,TRUE
ILMN_1738749,0.219402507937115,10.4107396016867,4.45415360132676,1.27677612948265e-05,0.000436472924478448,2.57288519804689,MAST3,MAST3,23031,microtubule associated serine/threonine kinase 3,TRUE,0.219402507937115,AD_up,TRUE,TRUE
ILMN_1765644,-0.229896262974059,8.06803204551004,-4.44497447557515,1.32829083873975e-05,0.000450466916125527,2.53531846707863,COMMD8,COMMD8,54951,COMM domain containing 8,TRUE,0.229896262974059,AD_down,TRUE,TRUE
ILMN_1657722,-0.556010713899271,9.58173723951004,-4.4440003161814,1.33387361419537e-05,0.000451560995081229,2.53133546431774,RPS3A,RPS3A,6189,ribosomal protein S3A,TRUE,0.556010713899271,AD_down,TRUE,TRUE
ILMN_1800612,-0.226770323117204,8.5839586825743,-4.43844729144653,1.36612983163743e-05,0.000459957546072315,2.50864523647435,VBP1,VBP1,7411,VHL binding protein 1,TRUE,0.226770323117204,AD_down,TRUE,TRUE
ILMN_1664644,0.220367664295883,9.14248676805622,4.43828596542158,1.36707803605335e-05,0.000459957546072315,2.50798640257095,ATG16L2,ATG16L2,89849,autophagy related 16 like 2,TRUE,0.220367664295883,AD_up,TRUE,TRUE
ILMN_1747630,-0.286102890920337,8.52931566011647,-4.41589097635755,1.50501759824275e-05,0.000501960699737675,2.41672614195236,DEK,DEK,7913,DEK proto-oncogene,TRUE,0.286102890920337,AD_down,TRUE,TRUE
ILMN_1654875,-0.534846275060161,10.9776383142731,-4.40678432775852,1.56484535354367e-05,0.000518305995146935,2.37972877431188,CLC,CLC,1178,Charcot-Leyden crystal galectin,TRUE,0.534846275060161,AD_down,TRUE,TRUE
ILMN_1716862,-0.251955883583083,9.33354666753414,-4.39782193569745,1.62594841475266e-05,0.00053484631030173,2.34338107332451,PPM1B,PPM1B,5495,"protein phosphatase, Mg2+/Mn2+ dependent 1B",TRUE,0.251955883583083,AD_down,TRUE,TRUE
ILMN_2399363,-0.23189524035432,9.68977801693574,-4.39169976084959,1.66899591339096e-05,0.000544334139514625,2.31858840095943,CLEC4A,CLEC4A,50856,C-type lectin domain family 4 member A,TRUE,0.23189524035432,AD_down,TRUE,TRUE
ILMN_1688423,-0.43323392102203,9.21072664415261,-4.3850814641987,1.71676046987049e-05,0.000557067694550185,2.29181977695752,FCER1A,FCER1A,2205,Fc fragment of IgE receptor Ia,TRUE,0.43323392102203,AD_down,TRUE,TRUE
ILMN_1728677,0.285315421667099,10.1660030669277,4.3641024229708,1.87698209541546e-05,0.000601922241510556,2.20719513348168,CREB5,CREB5,9586,cAMP responsive element binding protein 5,TRUE,0.285315421667099,AD_up,TRUE,TRUE
ILMN_1732143,0.200142939887099,8.4899134463253,4.36323611018488,1.88389724598276e-05,0.000603634701175178,2.20370808697196,"","","","",FALSE,0.200142939887099,AD_up,TRUE,TRUE
ILMN_2139943,-0.607550588635872,9.84667925766265,-4.35052931042744,1.98817465330361e-05,0.000630197097302736,2.15262927535249,RPS3A,RPS3A,6189,ribosomal protein S3A,TRUE,0.607550588635872,AD_down,TRUE,TRUE
ILMN_1718982,0.218912642267077,9.07987501673092,4.34961405852023,1.99589536996107e-05,0.000632121507170645,2.14895506795058,BEST1,BEST1,7439,bestrophin 1,TRUE,0.218912642267077,AD_up,TRUE,TRUE
ILMN_2212763,0.20886689538836,13.3952424848996,4.33702741683203,2.1050288778725e-05,0.000660679088106716,2.09849414934792,ICAM3,ICAM3,3385,intercellular adhesion molecule 3,TRUE,0.20886689538836,AD_up,TRUE,TRUE
ILMN_1712389,-0.276086562822139,11.5890925831325,-4.32286756322914,2.23463298696827e-05,0.00069060972037579,2.04187593218201,CKLF,CKLF,51192,chemokine like factor,TRUE,0.276086562822139,AD_down,TRUE,TRUE
ILMN_2225735,-0.241490788402417,8.67896751807631,-4.31916459058337,2.26976621919444e-05,0.00070090234530193,2.02709578296823,CRBN,CRBN,51185,cereblon,TRUE,0.241490788402417,AD_down,TRUE,TRUE
ILMN_1653205,-0.200818933530989,8.11641813221285,-4.31706299449455,2.28994045311673e-05,0.000705994352730002,2.01871224811326,C8orf59,C8orf59,401466,chromosome 8 open reading frame 59,TRUE,0.200818933530989,AD_down,TRUE,TRUE
ILMN_1734855,0.215731429193479,9.35804152431325,4.3160563885782,2.29966404750643e-05,0.000708422231740685,2.01469800906044,SELPLG,SELPLG,6404,selectin P ligand,TRUE,0.215731429193479,AD_up,TRUE,TRUE
ILMN_1665823,-0.459882093352041,9.59559075659839,-4.31324755103125,2.3270062992543e-05,0.000714547559295059,2.00350090831636,"","","","",FALSE,0.459882093352041,AD_down,TRUE,TRUE
ILMN_1748915,-0.462589234172153,9.28616181667872,-4.30811618313671,2.37776252025511e-05,0.000727800441703007,1.98306147402764,S100A12,S100A12,6283,S100 calcium binding protein A12,TRUE,0.462589234172153,AD_down,TRUE,TRUE
ILMN_1736814,-0.206595049604391,9.34494366606426,-4.29403057444072,2.52259336187531e-05,0.000760588692476678,1.92706265691255,CLNS1A,CLNS1A,1207,chloride nucleotide-sensitive channel 1A,TRUE,0.206595049604391,AD_down,TRUE,TRUE
ILMN_2072598,0.304552799310616,10.5388613698313,4.27654488176327,2.71415022723344e-05,0.000811323440000312,1.85776585663658,LOC401357,LOC401357,401357,uncharacterized LOC401357,TRUE,0.304552799310616,AD_up,TRUE,TRUE
ILMN_2367165,0.237839689562475,11.428695082008,4.27331013789049,2.75107982463545e-05,0.000819167684845996,1.84497305246163,"","","","",FALSE,0.237839689562475,AD_up,TRUE,TRUE
ILMN_1709204,-0.208291086291237,9.20853152577912,-4.24542103496364,3.0900387467807e-05,0.000899137925999469,1.73502287035476,CLEC4A,CLEC4A,50856,C-type lectin domain family 4 member A,TRUE,0.208291086291237,AD_down,TRUE,TRUE
ILMN_1701403,0.201543945914208,8.25723435754619,4.22815232356262,3.31955793921326e-05,0.000948636087595305,1.66725392868623,HIP1,HIP1,3092,huntingtin interacting protein 1,TRUE,0.201543945914208,AD_up,TRUE,TRUE
ILMN_2148459,-0.286166787488791,12.3434405571888,-4.22007102216174,3.43248027033298e-05,0.000974366732738521,1.63562179028116,B2M,B2M,567,beta-2-microglobulin,TRUE,0.286166787488791,AD_down,TRUE,TRUE
ILMN_1793549,-0.20679747626419,8.90157020040161,-4.21147275616218,3.55665298425542e-05,0.00100203112374321,1.60202355754495,PTPN4,PTPN4,5775,"protein tyrosine phosphatase, non-receptor type 4",TRUE,0.20679747626419,AD_down,TRUE,TRUE
ILMN_1685538,-0.291042641412297,10.2789627011165,-4.20506951418184,3.65190185711459e-05,0.00102077449283986,1.57704100593624,"","","","",FALSE,0.291042641412297,AD_down,TRUE,TRUE
ILMN_2151579,-0.247441251763484,11.0020168750964,-4.20016517590096,3.72649710877486e-05,0.00103589232499046,1.5579287368791,HMGN1,HMGN1,3150,high mobility group nucleosome binding domain 1,TRUE,0.247441251763484,AD_down,TRUE,TRUE
ILMN_1795341,-0.205027124805427,9.57868666935341,-4.19761777234758,3.76581532326272e-05,0.00104091472054753,1.54800908851629,SRSF1,SRSF1,6426,serine and arginine rich splicing factor 1,TRUE,0.205027124805427,AD_down,TRUE,TRUE
ILMN_1760556,0.214442154568054,9.36418502399598,4.16223271966734,4.35465012483698e-05,0.00118338013905803,1.4107581655848,RSRP1,RSRP1,57035,arginine and serine rich protein 1,TRUE,0.214442154568054,AD_up,TRUE,TRUE
ILMN_2369682,-0.217141936929521,10.5376421468996,-4.16054597826893,4.38480698577354e-05,0.00118920434047285,1.404240819781,HNRNPA2B1,HNRNPA2B1,3181,heterogeneous nuclear ribonucleoprotein A2/B1,TRUE,0.217141936929521,AD_down,TRUE,TRUE
ILMN_1661346,-0.311040495684055,9.00580738869478,-4.14957055793181,4.58595612764398e-05,0.00123675588123556,1.36188924769066,"","","","",FALSE,0.311040495684055,AD_down,TRUE,TRUE
ILMN_1779324,-0.414769497026902,10.2476822993052,-4.13525775982271,4.86152342232929e-05,0.00129828084035194,1.30680550105837,GZMA,GZMA,3001,granzyme A,TRUE,0.414769497026902,AD_down,TRUE,TRUE
ILMN_2169839,-0.282625498719753,8.96064282805221,-4.12871510205376,4.99268559794622e-05,0.00133052640809802,1.28168074431042,CNBP,CNBP,7555,CCHC-type zinc finger nucleic acid binding protein,TRUE,0.282625498719753,AD_down,TRUE,TRUE
ILMN_1783753,-0.242056705029222,10.6014225714056,-4.12331685587716,5.10343956759188e-05,0.0013562691477757,1.26097674332832,TXNDC12,TXNDC12,51060,thioredoxin domain containing 12,TRUE,0.242056705029222,AD_down,TRUE,TRUE
ILMN_2109708,0.208593826471968,12.7695337354618,4.11816613882061,5.21129614698673e-05,0.00137729166168845,1.24124406537997,TYMP,TYMP,1890,thymidine phosphorylase,TRUE,0.208593826471968,AD_up,TRUE,TRUE
ILMN_1767281,-0.241662138538531,8.16964695019679,-4.10905577267645,5.40741026152993e-05,0.00142323335193922,1.20639432333187,PPBP,PPBP,5473,pro-platelet basic protein,TRUE,0.241662138538531,AD_down,TRUE,TRUE
ILMN_2094718,-0.240207214548315,14.2295769663052,-4.10304683481392,5.54059042679725e-05,0.00145130899751008,1.18344520991371,TPT1,TPT1,7178,"tumor protein, translationally-controlled 1",TRUE,0.240207214548315,AD_down,TRUE,TRUE
ILMN_2130441,0.20072207355849,13.4588041016867,4.09118544462273,5.8127137995417e-05,0.00151328001512254,1.13823052328629,HLA-H,HLA-H,3136,"major histocompatibility complex, class I, H (pseudogene)",TRUE,0.20072207355849,AD_up,TRUE,TRUE
ILMN_2338785,-0.222957810406957,11.4298894459036,-4.05440675364859,6.73977792523762e-05,0.00172417736749637,0.998759282623661,RPS14,RPS14,6208,ribosomal protein S14,TRUE,0.222957810406957,AD_down,TRUE,TRUE
ILMN_1669502,-0.209142464183494,9.12002583508835,-4.05486284877487,6.72746403151111e-05,0.00172417736749637,1.00048213919866,E2F3,E2F3,1871,E2F transcription factor 3,TRUE,0.209142464183494,AD_down,TRUE,TRUE
ILMN_1746436,0.221766777566264,9.64619856972691,4.0525200927335,6.7909433103112e-05,0.0017361076019863,0.991634397379552,HCG27,HCG27,253018,HLA complex group 27 (non-protein coding),TRUE,0.221766777566264,AD_up,TRUE,TRUE
ILMN_1751851,0.221470305727387,12.0771004411245,4.04669274207383,6.95132349633461e-05,0.00177120092437856,0.969645990512363,CECR1,CECR1,51816,"cat eye syndrome chromosome region, candidate 1",TRUE,0.221470305727387,AD_up,TRUE,TRUE
ILMN_1653292,0.20012366174962,10.8132084656064,4.01548365208905,7.87346047281277e-05,0.00197336005388575,0.852355686131009,PFKFB4,PFKFB4,5210,"6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 4",TRUE,0.20012366174962,AD_up,TRUE,TRUE
ILMN_1712312,-0.210193115683329,9.546488143,-4.00740134153077,8.13059395020412e-05,0.00202869481497051,0.822110343326602,RAB11A,RAB11A,8766,"RAB11A, member RAS oncogene family",TRUE,0.210193115683329,AD_down,TRUE,TRUE
ILMN_1716105,0.2092599340805,10.9157886301807,3.99074395932175,8.68594555353268e-05,0.00214888835056475,0.759944245476063,NLRP12,NLRP12,91662,NLR family pyrin domain containing 12,TRUE,0.2092599340805,AD_up,TRUE,TRUE
ILMN_2232177,0.249782564853518,11.7580684893173,3.99000651420767,8.71134679233009e-05,0.00215378214048822,0.757197319093375,ACTN1,ACTN1,87,actinin alpha 1,TRUE,0.249782564853518,AD_up,TRUE,TRUE
ILMN_2214603,-0.21219029541071,8.69264474423293,-3.98290490035455,8.9596021586718e-05,0.00220343950352676,0.730767163299121,PPP2R3C,PPP2R3C,55012,protein phosphatase 2 regulatory subunit B''gamma,TRUE,0.21219029541071,AD_down,TRUE,TRUE
ILMN_2092118,0.2129706538811,13.3912665757831,3.96127881741209,9.75767389538296e-05,0.00236069178673526,0.650535925645897,FPR1,FPR1,2357,formyl peptide receptor 1,TRUE,0.2129706538811,AD_up,TRUE,TRUE
ILMN_2060115,0.24827368233833,11.9134980952209,3.93215432879267,0.000109396476018694,0.00259848626685367,0.543093453696502,SORL1,SORL1,6653,sortilin related receptor 1,TRUE,0.24827368233833,AD_up,TRUE,TRUE
ILMN_1757702,-0.232183934123666,8.24267561500402,-3.92207524498368,0.000113794504915732,0.00267975359759057,0.506073609669166,"","","","",FALSE,0.232183934123666,AD_down,TRUE,TRUE
ILMN_1673638,-0.486454165240903,9.4778471357992,-3.88661416554535,0.000130639224593336,0.00301224811363769,0.37649367591091,RPS3A,RPS3A,6189,ribosomal protein S3A,TRUE,0.486454165240903,AD_down,TRUE,TRUE
ILMN_2323172,0.245067824269084,10.3819300239639,3.8788248444983,0.000134643526112918,0.00308232330209035,0.34816961750123,CSF3R,CSF3R,1441,colony stimulating factor 3 receptor,TRUE,0.245067824269084,AD_up,TRUE,TRUE
ILMN_1815107,-0.298205316340058,9.27173403886345,-3.85456597075286,0.000147872946037143,0.00330810685232655,0.26027988721717,MATR3,MATR3,9782,matrin 3,TRUE,0.298205316340058,AD_down,TRUE,TRUE
ILMN_1789809,-0.217840869426351,10.8177204374016,-3.83298986321751,0.000160665417267067,0.00354055211070071,0.182520120592434,RPL13AP6,RPL13AP6,644511,ribosomal protein L13a pseudogene 6,TRUE,0.217840869426351,AD_down,TRUE,TRUE
ILMN_1779015,0.207465738897329,10.0425256401687,3.83279549545604,0.000160785282874328,0.0035411572473046,0.181821382094773,ZNF467,ZNF467,168544,zinc finger protein 467,TRUE,0.207465738897329,AD_up,TRUE,TRUE
ILMN_1737308,-0.250883008234462,9.37921105959839,-3.83256941724459,0.00016092481065855,0.00354151220491172,0.181008686270826,GLRX,GLRX,2745,glutaredoxin,TRUE,0.250883008234462,AD_down,TRUE,TRUE
ILMN_1697166,-0.241169352970828,11.1952909336024,-3.81987891193584,0.00016894338053908,0.00368052425672611,0.135457608510703,C9orf78,C9orf78,51759,chromosome 9 open reading frame 78,TRUE,0.241169352970828,AD_down,TRUE,TRUE
ILMN_1660923,0.282230545237528,12.4907332686305,3.80605464001258,0.000178108041307429,0.00384099963927028,0.0859896005861245,HCG4,HCG4,54435,HLA complex group 4 (non-protein coding),TRUE,0.282230545237528,AD_up,TRUE,TRUE
ILMN_2181241,-0.249340999229858,8.92445978230924,-3.79908961347859,0.000182901707766588,0.00391536226671056,0.0611266766614156,RPL23AP64,RPL23AP64,649946,ribosomal protein L23a pseudogene 64,TRUE,0.249340999229858,AD_down,TRUE,TRUE
ILMN_1678775,-0.269888843767526,11.6048016061044,-3.78862395183732,0.000190334693820858,0.00403206530492145,0.0238436946423279,CLEC2D,CLEC2D,29121,C-type lectin domain family 2 member D,TRUE,0.269888843767526,AD_down,TRUE,TRUE
ILMN_1801307,-0.244335395959622,10.660070531012,-3.78513826807736,0.000192873088327824,0.00407233195090848,0.0114465561585035,TNFSF10,TNFSF10,8743,tumor necrosis factor superfamily member 10,TRUE,0.244335395959622,AD_down,TRUE,TRUE
ILMN_1775192,-0.201060061280676,9.40080489553012,-3.74555666435603,0.000224034897270364,0.00460099964265536,-0.128616198298301,BCLAF1,BCLAF1,9774,BCL2 associated transcription factor 1,TRUE,0.201060061280676,AD_down,TRUE,TRUE
ILMN_1758941,-0.227679976049142,9.59527692860241,-3.74451977090952,0.000224911868713039,0.00461406457859802,-0.1322676994056,REEP5,REEP5,7905,receptor accessory protein 5,TRUE,0.227679976049142,AD_down,TRUE,TRUE
ILMN_1801216,-0.405564306128279,9.28161213652209,-3.73228144795832,0.00023551060315691,0.00479300973668567,-0.17529778563225,S100P,S100P,6286,S100 calcium binding protein P,TRUE,0.405564306128279,AD_down,TRUE,TRUE
ILMN_2388955,0.272947063125757,9.14435308772289,3.70648834310236,0.000259411615784932,0.00517499840713699,-0.265574847772725,FAM212B,FAM212B,55924,family with sequence similarity 212 member B,TRUE,0.272947063125757,AD_up,TRUE,TRUE
ILMN_1754178,-0.242614414281399,9.4232385273012,-3.70281471889166,0.000262996360294605,0.00522746188755697,-0.278387203393772,GDI2,GDI2,2665,GDP dissociation inhibitor 2,TRUE,0.242614414281399,AD_down,TRUE,TRUE
ILMN_2319994,-0.218439453574075,11.8591849504819,-3.69858365172219,0.000267182947713122,0.00529693994943728,-0.293129659203943,RPL3,RPL3,6122,ribosomal protein L3,TRUE,0.218439453574075,AD_down,TRUE,TRUE
ILMN_1685722,-0.231136536067741,11.4388559658635,-3.68715188963484,0.00027881106522895,0.00546806429974607,-0.332886370102783,EIF4A2,EIF4A2,1974,eukaryotic translation initiation factor 4A2,TRUE,0.231136536067741,AD_down,TRUE,TRUE
ILMN_2107184,-0.227487734287236,10.2944448979157,-3.68209125499536,0.000284109540858938,0.00555492133918176,-0.350450790177288,SNRK,SNRK,54861,SNF related kinase,TRUE,0.227487734287236,AD_down,TRUE,TRUE
ILMN_1741440,-0.210224412658453,8.94860354053414,-3.67678095841553,0.000289771383238035,0.005628762580589,-0.368858521287353,SLC35A1,SLC35A1,10559,solute carrier family 35 member A1,TRUE,0.210224412658453,AD_down,TRUE,TRUE
ILMN_2175465,-0.340348839606079,8.67382936948594,-3.67577876500404,0.000290851781804382,0.00564355543407977,-0.372329879434751,RSL24D1,RSL24D1,51187,ribosomal L24 domain containing 1,TRUE,0.340348839606079,AD_down,TRUE,TRUE
ILMN_2407082,-0.214373260768432,9.97000448488353,-3.66758879962594,0.000299824207194876,0.00577167454962115,-0.400666201952469,SEP15,SEP15,9403,15 kDa selenoprotein,TRUE,0.214373260768432,AD_down,TRUE,TRUE
ILMN_1814011,-0.219404275655311,9.80040966486345,-3.62436862804764,0.000351654372077772,0.00656410075341664,-0.549264178289552,"","","","",FALSE,0.219404275655311,AD_down,TRUE,TRUE
ILMN_2415722,-0.246716219101102,8.38369808932129,-3.61479575744598,0.000364222538382595,0.00676813261224101,-0.581963360007119,RPS29,RPS29,6235,ribosomal protein S29,TRUE,0.246716219101102,AD_down,TRUE,TRUE
